,csv.pbm_036.ID,csv.pbm_036.count,csv.pbm_036.mediansTime,csv.pbm_036.mediansEvent_length,csv.pbm_036.mediansRh103Di,csv.pbm_036.mediansIn113Di,csv.pbm_036.mediansIn115Di,csv.pbm_036.mediansXe131Di,csv.pbm_036.mediansCs133Di,csv.pbm_036.mediansBa138Di,csv.pbm_036.mediansLa139Di,csv.pbm_036.mediansCe140Di,csv.pbm_036.mediansPr141Di,csv.pbm_036.mediansNd142Di,csv.pbm_036.mediansNd143Di,csv.pbm_036.mediansNd144Di,csv.pbm_036.mediansNd145Di,csv.pbm_036.mediansNd146Di,csv.pbm_036.mediansSm147Di,csv.pbm_036.mediansNd148Di,csv.pbm_036.mediansSm149Di,csv.pbm_036.mediansNd150Di,csv.pbm_036.mediansEu151Di,csv.pbm_036.mediansSm152Di,csv.pbm_036.mediansEu153Di,csv.pbm_036.mediansSm154Di,csv.pbm_036.mediansGd155Di,csv.pbm_036.mediansGd156Di,csv.pbm_036.mediansGd158Di,csv.pbm_036.mediansTb159Di,csv.pbm_036.mediansGd160Di,csv.pbm_036.mediansDy161Di,csv.pbm_036.mediansDy162Di,csv.pbm_036.mediansDy163Di,csv.pbm_036.mediansDy164Di,csv.pbm_036.mediansHo165Di,csv.pbm_036.mediansEr166Di,csv.pbm_036.mediansEr167Di,csv.pbm_036.mediansEr168Di,csv.pbm_036.mediansTm169Di,csv.pbm_036.mediansEr170Di,csv.pbm_036.mediansYb171Di,csv.pbm_036.mediansYb172Di,csv.pbm_036.mediansYb173Di,csv.pbm_036.mediansYb174Di,csv.pbm_036.mediansLu175Di,csv.pbm_036.mediansYb176Di,csv.pbm_036.mediansBCKG190Di,csv.pbm_036.mediansIr191Di,csv.pbm_036.mediansIr193Di,csv.pbm_036.mediansdensity,csv.pbm_036.percenttotal
11,11,428,13.3594335405629,2.35092571975091,0,0.001467873003344,0,0,0,0.434303208916194,1.27668350276818,0,0.068933365534381,0,3.2489319213858,0.258825684790919,0.000276825981973,0.174580225688322,3.12468917539224,0.241574889840244,0.040830286491133,0.164364017644917,2.6397434158692,0.59488948840372,0.183391999972799,4.80470663282897,0.428107370244151,0.025424075281722,0,0.435502570885754,0.21721963811868,0.200053542317496,3.78371722704494,0.672232668482393,0.603616665880731,0.965405332779627,0.101936700123988,0,0,0,0.959987895501399,0,0,0,0.966963893448107,0.045804677571314,0,0,3.72782005399534,4.33455459117433,11.8075004960725,0.110154550952914
12,12,4,13.9187037007066,2.38801132228465,0,0.055395794985724,0,0.19105763794098,0,0.833924285585153,0,0.051095111851089,0.496949181590084,0,0.151843632747361,0.49124735331003,0.783864377557584,0.439433371459387,0.174905740006438,0,0,0.366000722137887,0,1.03064562545778,0,2.29510187546357,0,0,0,0.021348800359372,0.496760421174301,0.007400357242834,1.43223148735301,0.222761199773393,0.566377948236629,1.84747471507248,0.488779278360522,0,0,0,0.967458080891603,0.276139874580488,0,0.201751877550897,1.02866026486253,0.765527991449834,0.522922562888281,0,4.1401514644676,4.83547637934852,11.9444671857763,0.001029481784607
13,13,202,13.5959102331253,2.42379204358752,0,0.062731124107544,0,0,0,0.378436059365443,0.259340093871069,0,0.554131108805878,0,0,0.064888283961714,0.141182511391523,2.19451019025091,0.410624338754985,0.347732304934019,0,1.4888101764337,0,1.7764544645492,0,3.89181850393431,0.271177487583226,0,0.025707099784717,2.5727371577257,0.589751259164256,0.049062424403455,2.8110962657323,0.354638796539798,1.42414806243117,3.36658531319426,0.685800348354341,0,0,0,0.968395433776287,0.679900789870118,0.361053981987153,0.207907144045441,3.40571993049292,0.70010686907856,3.39036459932427,0,3.81031020782404,4.43103395738746,11.8775915920814,0.051988830122637
14,14,214,13.682108074872,2.35092571975091,0,0,0,0,0,0.18766632615834,0.168106363408887,0,0.188295251276828,0,0,0,1.07932055651968,0.200379843810612,0,0,0,0.419190626074195,0,2.99661849894199,0,2.40134852487382,0.145313439724924,0,0,0.056588022859627,0.362161014613581,0,0.921737087365967,0,1.07567076176487,1.89763560468226,0.309387771168993,0,0,0,0.938885943340671,0.028475983137361,0.149257768267242,0.035205936536864,1.88894298594171,0.368963545251123,3.24872781038804,0,3.81133924845624,4.39091389009192,11.9322540297808,0.055077275476457
15,15,66,13.7939429912187,2.35092571975091,0,0.018633221305603,0,0,0,0.832982017055142,0,0,0.227011509559652,0,0,0,0,0.080351066128909,0,0,0,0.245276890159323,0,0.274840752431857,0,1.12859439903303,0,0,0,0.32656253237577,0.238818616647751,0,0.769393156953648,0,1.87965163498411,0.852194284352132,0,0,0,0,0.053542354959072,0.183460103379445,0.016576223513099,0,0.707420973156616,0.043517557112535,0.726028225176106,0,3.88733465581477,4.46422176505956,11.9017895352668,0.01698644944601
16,16,375,13.7162432189239,2.23081417900093,0,0,0,0,0,0.67972316030541,0,0,0.687771372024932,0,0,0,1.20939473510645,0.091999343368031,0,0,0,0,0,0.179784604193827,0,0.162360603701296,0,0,0,0,0.14975318837927,0,0.364441772010229,0,0.694931883852549,1.34072714318557,0,0,0,0,0.166189218583759,0,0,0,1.52185064350097,0.119144570916191,0.112147907685767,0,3.82628480676123,4.43066781595576,11.9075938308322,0.096513917306876
17,17,28,13.662644098924,2.38801132228465,0,0.158168664330162,0,0,0,0.33465953070153,0.546986102171761,0,1.44434989021536,0,0,1.19266192244342,0.958619708855302,2.89146588384984,0,0,0.002634802932445,1.11731734905222,0,0.910372589097429,0,3.67784735866395,0.311855964470447,0,0,2.03738138306924,0.834782613016817,0.116047521878765,2.99073251990382,0.696008574754268,1.87756784213596,2.43831627723784,0.557237318518104,0,0,0,1.16747556049519,1.21689556885827,0.211717417213563,0.082908325380484,2.33002492750596,1.00967968195919,0.791894714786496,0,4.03179638234225,4.63918865924169,11.9271838058866,0.007206372492247
18,18,1942,13.6276295736105,2.2724413273866,0,0.380821732539925,0,0,0,0.250022942069447,0.102242946564167,0,0.259736850915934,0,0,0.944612222478591,0.021852446028363,2.59623989570063,0,0,0,0.796699039425982,0,1.06650861591497,0,2.98421679287389,0.129517435345393,0,0,0.709017748784741,0.143331840804918,0,2.49801315774722,0.231859687418494,0.85337140742041,2.12496662295067,0.575510468769897,0,0,0,0.904801985322279,2.05617577577397,0.181453588655318,0,2.03142860264288,0.587106643682558,0.037741638085953,0,3.68611559719097,4.28613047710474,11.9478225064729,0.49981340642654
19,19,962,13.712123210641,2.38801132228465,0,0.009433834003111,0,0,0,0.6369170722378,1.52135407524471,0,0.186520886949698,0,3.37955795336671,0.282617344598611,0.130795365909648,0.175799126875508,3.22658073857922,0.321680070331079,0.067051751499437,0.280270620567633,2.61496580155112,0.545909017157678,0.316510905337872,4.9118216785841,0.675309768371954,0.003705165768998,0,0.522571873068782,0.281104972265555,0.28800431309746,3.99522511669976,0.912874789052027,1.13129932247161,1.521741059665,0.146923890125158,0,0,0,0.867258084494735,0.013611835856549,0.016645156146169,0,1.3460991326314,0.061950801761657,0.095103265383878,0,3.69518580768458,4.33559762384997,11.771859236695,0.247590369197905
20,20,106,13.7441123622916,2.23081417900093,0,0,0,0,0,0.486112509118473,0,0,0.147439317738676,0,0,0,0.140792601834117,0,0,0,0,0.024338945552662,0,0.880088046107279,0,0.484800349582188,0,0,0,0,0.098593205997256,0,0.425622662720267,0,0.334234159969275,0.478006571834613,0.036375854067375,0,0,0,0.051933320273309,0,0.012339264062406,0,0.55318019575007,0.373346311587799,0,0,3.96427808187313,4.56519440839414,11.8785070270147,0.027281267292077
21,21,836,12.7322752933247,2.38801132228465,0,0.259261105629379,0,0,0,0.485518570744227,0.209794180418739,0,0.7031327287472,0,0,1.03528724744422,0.159143600594541,2.68169406147587,0,0,0,0.77794941543803,0,1.02911891315731,0,3.08072749575182,0.187638189537735,0,0,1.03175954678691,0.280303143994327,0.015308352661732,2.6026870064831,0.379207945198058,1.46722176978077,2.14869623087626,0.722193928559319,0,0.004052758333304,0,1.05897276556748,1.59340899598652,0.265345862723998,0.041413509731161,2.02723314160204,0.663940626418853,0.140755864163261,0,3.87625076880715,4.47866488321427,11.9470739113489,0.215161692982795
22,22,1514,13.6795175953739,2.2724413273866,0,0.145209597079348,0,0,0,0.270430957968256,0.134572460045313,0,0.616595126746009,0,0,1.09161009244429,0.136209363879085,1.87702509725209,0,0,0,0.362981231725954,0,1.28197644227196,0,2.58737045691143,0.218511643411238,0,0,0.192658865143638,0.270276952251241,0,2.11242948536356,0.136733554985617,0.658811842377722,1.85832164508769,0.70164660931765,0,0,0,0.865538994552533,0.280866361361343,0.180194783112333,0.043329147897167,1.40374873328296,0.424730100200369,0.054650802512249,0,3.7459941802982,4.35417294477928,11.948671444704,0.389658855473626
23,23,189,11.2897297249505,2.2724413273866,0,0.176569747361717,0,0,0,0.185958338447843,0.26860833046055,0,0.706671795496265,0,0,1.29864171487689,0.0568434021565,2.6754796057561,0,0.006310106661687,0,1.03689973747611,0,0.972133129810526,0,2.96895710687866,0.151705621234368,0,0,1.08318146577033,0.482003688059662,0.028668148229841,2.55112692754123,0.254459427193605,1.05584353192346,1.64124716623592,0.541927096376152,0,0,0,0.677481660320616,2.0443939711996,0.192218226837254,0.042078015798861,1.39093813297194,0.407713983387158,0,0,3.41235283292183,4.04738318027252,11.9418570684829,0.048643014322665
24,24,1075,10.654022283566,2.23081417900093,0,0.100093504268242,0,0,0,0.107801232725705,0.050315193994327,0,0.213553014145027,0,0,0.742587078106253,0,1.80619042391618,0,0,0,0.319195132791227,0,0.606028923351691,0,2.37640606851349,0.079145698957745,0,0,0.334101856201012,0.18897026030176,0,1.88614170492472,0.088643336447998,0.658729467852671,1.37325168465633,0.404358742780906,0,0,0,0.589110715602567,0.603999340174198,0.052887933670626,0,0.823717889291893,0.302796623385047,0.002148877665626,0,3.48450722376119,4.07304744456545,11.9418570684829,0.276673229613044
25,25,131,13.6717700867299,2.35092571975091,0,0.233727728932137,0,0,0,0.222421585971151,0.225864754319875,0,1.07771767602382,0,0,1.16279453822389,0.540329509221245,2.47610575204997,0,0,0,0.660813505126137,0,1.32750310316468,0,2.98868783943337,0.249720648317788,0,0,0.520179686151593,0.40590723793051,0.01210299462922,2.57728588148062,0.35069235330864,0.979578885944674,2.66033836322172,0.907301132118019,0,0.114404269018747,0,1.2939417671721,0.682792437567623,0.273355333879148,0.098192668388632,2.50442987327845,0.669710959091217,0.230569344990966,0,3.96632293670101,4.5857898981803,11.9470194933174,0.033715528445869
26,26,3001,13.8818987736126,2.0947125472611,0,0,0,0,0,0.949078902466172,0,0,0.363112558690845,0,0,0,0.393308303210525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022561039850889,0,0.059792712428389,0,0.330012600165581,0.320614706183199,0,0,0,0,0,0,0,0,0.253338653861246,0,0,0,3.59569218713027,4.2008521354506,11.8785070270147,0.772368708901157
27,27,173,13.2164886736965,2.35092571975091,0,0,0,0,0,0.410051609311179,0.010777318460687,0,0.134723217104832,0,0,0,0.138677291453622,0.089549121021481,0,0,0,0.370900818494864,0,0.970339422110242,0,3.56769310955175,0.186695275826807,0,0,0.030390522599832,0.720845517279986,0,0.67936485355974,0,1.146215449149,1.64018743107226,0.128838608177907,0,0,0,0.969041478718921,0.243234079398056,0.390619131653707,0.154457435434151,1.9306765122808,0.25241816824489,4.06033147233121,0,3.63988112773538,4.23571262200761,11.9316752727768,0.044525087184239
28,28,3145,13.7716855171452,2.23081417900093,0,0.083929708849818,0,0,0,0.192721640452435,0.045706863468783,0,0.366407387308473,0,0,0.625314430039855,0.075399343214181,1.49544511045561,0,0,0,0.241597313311671,0,0.886612389927861,0,2.5248557153938,0.098674684628603,0,0,0.164135623922283,0.290587967773411,0,2.0039078190851,0.133904102949725,1.39648032645164,1.55055009070525,0.538554433993599,0,0,0,0.682780308372982,0.175271775167236,0.124394197488013,0,1.22388506874337,0.365934767078015,0.164246481035691,0,3.58366743534674,4.19911240872321,11.9494421118088,0.809430053146997
