,layout.V1,layout.V2
64,-336.568977965378,-460.19759114817595
65,-296.84618435027403,302.603975786217
66,-486.10959677894004,-319.550105761278
67,170.690047414113,360.643208408784
68,-0.369933670613446,39.716325657519704
69,-6.57569886279963,27.5301536773603
70,443.144429871964,-362.65668942874197
71,165.481118388254,291.066765442542
72,201.725155594571,155.615894047717
73,39.630514814982206,21.313081051409398
74,-55.144702919791605,-420.113879366825
75,-84.0483188159958,-389.897196157998
76,-215.707362282037,-327.314179117639
77,-205.313404486004,-91.9196520203516
78,251.763828194412,370.93605996965204
79,194.41193842086003,350.10013168167296
80,96.21216690377929,50.913419721252296
81,-76.8157429186372,49.0644577634983
82,222.021677381429,-158.696895296431
83,144.97193904633698,106.502706034512
84,-135.93237669246201,-102.43280615313401
85,351.04066613048997,-79.76366850115281
86,-355.972859249821,-445.677879096411
87,192.942756168163,448.516938908572
88,-106.959545503678,336.193240984827
89,-292.961713517808,330.66154303420603
90,-385.227127721158,-502.354408135778
91,-110.059223284811,271.686340930892
92,188.292478398576,-87.31428615977622
93,-49.3400314054938,-85.77746803909329
94,-0.0418896054728607,137.88686258861298
95,113.34671775112,-182.28288675972098
96,-21.471846026789102,108.66260669588499
97,11.785564327644801,93.8907479549458
98,-320.57316321407296,-374.039659358141
99,229.54369558512798,-124.66417490667
100,22.631574128885003,51.9561350666129
101,-150.093736757018,200.455800641835
102,-88.17296251463041,99.717209770703
103,22.0834853558877,197.529985363484
104,-246.14601576795897,306.708080908042
105,502.56224276012904,-298.952355010824
106,362.25283312682603,-201.139203208363
107,-30.111123006256104,-743.9603427684219
108,105.115483128313,89.5757986821875
109,199.192480163429,-106.380234863561
110,-7.72507991933371,114.061320075486
111,204.12849518403198,-232.707528081428
112,-417.252475107538,-506.35114085374903
113,-85.4171215501818,136.894512534637
114,-94.1873628044883,-68.2224483707891
115,200.62645413836003,319.694218543429
116,12.6450054282864,323.34578707915796
117,64.9135288783546,-53.8545109266282
118,306.51173411240603,-84.36920816433741
119,295.428201553644,-170.485006842881
120,305.993981319485,-122.412215838348
121,-121.899770679219,33.6323750902359
122,-67.87416391508489,-392.59308538803805
123,331.40035493038,372.25573635867994
124,60.7690484706334,198.94755298672402
125,207.69665658801398,239.690078655745
126,31.414967634888896,596.219800519959
127,-103.84769998393499,-588.905447201495
128,-425.26065094289703,-366.851477785319
129,21.090699858704603,256.744108763733
130,98.90197454697521,38.6946561476409
131,204.351031207763,170.454213228116
132,232.25369369526402,137.35755235924
133,221.98814749135502,359.18747904067004
134,73.6398890498906,89.12299525399929
135,-183.42060019955503,-304.300758051312
136,-398.97736022766503,-384.366125305154
137,-8.71799717643128,330.471603656291
138,13.249292168261,275.658856027502
139,-97.0935971931237,207.80873384440602
140,-40.8386255690881,-51.7589608714742
141,-349.744429073416,-403.65305110051804
142,5.74678734364318,151.923748696292
143,192.906149203354,109.95397624681601
144,64.1801078870663,-187.453480197092
145,-348.28129845569197,-435.739179163629
146,-127.075200167835,-439.01769674946
147,-82.33840777377941,-51.5641674099804
148,508.52590276185697,-373.847002721461
149,285.989133475301,-88.5187150742295
150,51.16084901969771,138.93984378093
151,4.55520958015841,-558.521111074281
152,56.411456795255205,-39.7150443753038
153,331.425861440451,-103.650848660404
154,-152.51198285919702,-509.56352671128303
155,-139.198461982136,291.425230330036
156,-23.8153334092927,-116.401337186692
157,70.48380256651521,-236.37429971285098
158,-23.212161347859002,-461.536675500664
159,-69.4657910691627,-507.15663263138606
160,-59.1362574146994,89.2127432004812
161,388.32358216020697,-69.46300990756329
162,249.266064561143,-72.46040831027601
163,-333.069180604928,-558.536107734604
164,61.3973255023633,367.94814299611505
165,278.937010608601,410.391549633352
166,-65.7289844466296,-61.0787831150975
167,-335.444578436304,-514.816803334561
168,40.199780581333,-379.244079213985
169,-76.66943718349309,145.827945381816
170,-249.32025735984797,-70.8980638890961
171,19.2620850624317,-546.065500029326
172,-445.526989867743,-373.088874366065
173,-10.180639237651599,-605.568021363814
174,-78.82268013513229,122.20779475539801
175,-470.77116410201205,170.952440523542
176,2.48804580051139,251.41975652146
177,89.9076614617378,80.8262127385808
178,122.104025149772,335.941701208874
179,574.601277641733,237.642489135193
180,-116.19564495295499,-310.92432241362303
181,-354.84995432809797,648.95560849321
182,40.8687445425937,-11.095514432414
183,4.24074959216445,197.690514690069
184,569.895357893991,-353.74843012287204
185,-488.94452481994796,-538.478043184925
186,554.6369502716619,299.150674328373
187,-34.0415665593647,-611.8280117437561
188,-353.252497057367,148.474689468369
189,-515.951947588925,-326.164786314091
190,-115.13743040497499,-391.105706355781
191,-267.083225819683,271.858607831643
192,99.4153132423716,-161.71957446938802
193,-30.775734279054603,-57.93178290636379
194,138.234475049838,-102.10031126092
195,-471.140241131796,199.495591245489
196,476.172918156501,-43.4436908119323
197,96.63491473534309,348.26778544706497
198,-167.078175692915,-103.442666626182
199,559.670244512336,-396.935765911146
200,-32.1058975598418,-562.508334927168
201,51.5386198238933,89.178053785706
202,321.490647992379,-29.0663362201474
203,-360.015403730174,-383.50061267414804
204,254.775948434563,-141.615072695296
205,429.0261254103,-66.27482205320631
206,156.689712069007,-244.78760871177002
207,305.880069398633,181.60699970123198
208,299.340077721516,-99.3232123854251
209,24.221325663141602,-74.9733364772067
210,108.77673110444401,-85.93954778531021
211,-61.7067299608471,116.00121319818199
212,111.551523811782,-97.5568270748913
213,-140.09948891465402,42.6871247269314
214,-209.97960359656602,157.36550122621
215,58.925034909805,508.904965894012
216,-95.5276231763403,61.9825427059293
217,14.387910609228499,101.083838042778
218,-104.74103722819099,-100.483708659765
219,36.2328159594799,66.4038086195058
220,69.3407214747981,-25.506483420056895
221,5.102501396704019,51.4120037904474
222,148.219077652077,-148.14811187658398
223,113.629815750788,-23.9428485401726
224,303.392624654099,-153.043320737796
225,130.273479755261,-19.6964534006238
226,201.031285336462,293.042141411908
227,-45.51448354066711,-39.6632508408104
228,-170.881909211014,154.05587780388
229,281.249431439581,-131.97932265034402
230,257.94828816639,-56.498627990769904
231,394.14668578784796,194.531064550731
232,-304.84170624732,580.807763960881
233,422.90364661748004,471.914041416972
234,122.79460596755501,-176.795511311175
235,160.820110021089,144.978188894526
236,-177.440465496003,96.9716874841596
237,-390.526315725738,372.73849124198404
238,108.859587754358,237.595465944097
239,-48.9936804163552,431.683553592558
240,506.94571319480497,-167.761229047357
241,-271.924307295445,-318.238631479984
242,19.751488440137802,-20.7441599190438
243,379.818485950249,400.886603096743
244,301.155485913735,-40.7875607959742
245,8.52939141118307,-322.63796867459
246,159.20041720317602,-87.58688321439242
247,294.02249976383,-198.325700627299
248,63.7958055753395,148.495809732212
249,190.48540192286498,-159.334417161244
250,40.2704437271089,57.206817557110995
251,309.84367818839,377.113567748928
252,-23.6757805770853,30.2687294527747
253,1.7363740073593301,-183.475584447292
254,-246.045100099588,210.479556386634
255,94.6077111832373,180.647184866437
256,-64.8114687839084,145.070006938747
257,-322.144592838298,356.00149677134806
258,-52.854562127583506,-466.52003606364195
259,51.0613832275249,62.2979218765785
260,283.28193064747,469.407730943293
261,-391.07776182071296,-518.761797772474
262,-10.126024367509,-279.658407536391
263,140.374363597699,-213.719643606371
264,464.70312053706704,-351.03398469476195
265,54.302111935856296,-14.2777702182515
266,-180.129074883117,-59.3615454207707
267,-12.7664740685584,-35.671016681218
268,-192.73455631458802,39.5973258885356
269,-83.119889929427,60.422460974787704
270,263.628853024936,-205.89727860657501
271,127.116053657486,30.9307179163157
272,-56.326941049675895,226.24937338304
273,-362.149905010045,-399.116522551331
274,-177.187494721068,116.23838887053302
275,47.8938991401279,-42.5391248774541
276,32.8768628731477,-641.268728967794
277,290.064496677286,216.31858425235401
278,-138.577790319051,71.081832925922
279,288.126676588221,392.74610994290396
280,-109.19807874987801,-504.664967722623
281,-39.6997163070383,100.398835726945
282,246.311467268554,437.69558501096606
283,390.49789064125,384.845890997812
284,97.6672779242574,104.453240795532
285,32.824966960817896,315.256667061092
286,270.999463679155,365.78009170345297
287,353.63873383619597,-111.73567955743
288,102.103005999869,90.43778683026541
289,-114.745456956362,50.0169332445654
290,345.253539877346,-236.31319090724998
291,-73.38578008040379,33.9837705351191
292,407.599835770945,-334.51597972710204
293,15.0926326272003,-98.067103890348
294,-364.405436166056,-429.938477747416
295,211.350402082015,-164.698575127466
296,330.162167711968,-124.07281264569401
297,516.920528382531,-347.527107911334
298,-383.455790339399,272.039015832004
299,123.82807222605,88.9977222992852
300,-108.130222366812,-549.909337071867
301,107.972265460001,388.154887424833
302,-13.6168319253694,-285.359629222866
303,250.83974292366798,-320.344254767329
304,156.199560831085,82.7444060234377
305,106.160808396123,437.02073388950697
306,28.9296252233557,242.943319547991
307,79.7584769179141,-124.899071337324
308,-127.8680541581,25.929496596943803
309,208.654251129538,85.8619975807363
310,255.231047629255,182.06326334620098
311,-13.4897492888445,313.733008463346
312,-94.034370616749,-685.924326438061
313,-32.142618222638696,241.766124276525
314,-201.099296544193,-484.544649899897
315,-129.046885613203,-625.2166934525679
316,-422.312848671921,424.866142924364
317,165.554011337291,-101.99269635495199
318,202.399508384569,-184.21375508199299
319,-46.6288856482512,-223.352340522891
320,-100.98253533441401,153.982940867935
321,172.832385780579,319.053822009795
322,-281.588310452089,390.75825532176003
323,-126.663123369497,-65.5541903449485
324,341.6527829584,-364.822908833473
325,-456.887399098136,-394.296918050445
326,533.880125080254,-331.15435157208196
327,-81.48899761277009,163.473002831342
328,-127.79059589654,-78.8407165556898
329,-159.27046181665702,-480.519637385774
330,-235.708120973621,108.604602584086
331,-131.824278182975,319.611858077589
332,-34.7164775914345,128.756967269015
333,19.102152624785898,-18.387504474674
334,192.88482458343898,-297.8543592192
335,71.93670723119791,536.50977912647
336,76.3011424647555,-393.75965090100505
337,-85.330413095983,41.7407398306576
338,-471.66588050319,-473.624653770643
339,106.498329891512,60.9275893815798
340,-76.86010011178209,-98.2111112926837
341,-45.5112913291916,-81.41497893584821
342,608.140363155503,318.12897213630197
343,107.97563965026501,-130.98953082521098
344,-73.18394580758391,-85.7843917511299
345,115.19239606915801,-367.75389962889
346,293.188695866503,536.144376698741
347,-177.00840423871398,179.446987093574
348,72.4285815741161,58.1802206867606
349,-305.109679229389,-334.16747813146196
350,-31.6805650257159,-89.1977743962241
351,340.636379055759,-338.42264840870496
352,436.858341540731,-185.629787763923
353,-140.034076961811,235.975472549402
354,-66.2834693772114,264.170385734327
355,539.174887875289,-273.019189081494
356,370.94889236402497,-256.306541679325
357,93.7160421128596,-101.95794466219999
358,17.500750882446102,-79.1290946327702
359,-358.836986669234,-460.059315538454
360,219.90241122226502,-324.294130478209
361,-96.2283231887092,-346.997430647694
362,-303.424592710445,468.44358652564006
363,-415.98727784068,-560.909141950986
364,-482.689048681634,-378.788495202639
365,402.174455001389,-240.600256767773
366,7.99696024899197,169.286660027346
367,-173.413106267144,50.7386609817185
368,50.5515491431189,161.704228617609
369,532.163138466052,254.293853855392
370,-26.806096423011603,171.394979568969
371,10.891029368717,292.82248640256597
372,276.336835256864,-355.875725819188
373,138.479786756924,323.59243898965
374,98.01458365692119,73.79179791576921
375,-188.611736224223,193.840841538397
376,-8.65808939098984,-496.286058089095
377,-51.006885090968396,53.916039998087705
378,-110.986764144795,167.738805570341
379,11.594477184123399,-246.726625802561
380,-55.19842409695371,128.55756092917102
381,-49.4566101833216,208.851293724886
382,-411.54949768484397,286.836464700454
383,183.37244932860298,-344.799880788698
384,286.283517079398,333.755368798727
385,-121.958153095019,-260.915557039708
386,4.51948570444147,221.68801634401402
387,157.27144484602502,102.297759979337
388,225.156005640919,-91.8458053654717
389,-425.079784066456,150.14095005554898
390,250.86239398939603,14.964512916259
391,-417.353321416011,-410.966357263338
392,379.041183352168,-34.8917328679725
393,-305.612235010913,180.82651962811002
394,-214.453765701404,115.485045115722
395,104.92151682419201,-111.06791875466999
396,-488.25958792768796,-430.98875156311203
397,239.533107477559,-155.145851281907
398,346.169933821214,159.070763796194
399,202.920600892437,498.55780885221805
400,-27.1825493837977,-517.010922236984
401,345.308122527098,-21.2498255438751
402,-73.9053257767826,210.63442379770902
403,-700.956985069497,-502.00250848892404
404,138.368742519097,380.46393612017306
405,-362.744970464835,552.7642230701709
406,-101.348510391665,-461.278390914451
407,-45.95820528635279,-690.1435918888781
408,36.981937295349795,126.393372463234
409,-96.44607410761591,182.448712837359
410,-166.243224982084,-87.50248453972472
411,-95.113682130427,116.095510097978
412,-489.504130661851,-692.5610123152929
413,-133.903085185109,116.759205716239
414,-43.7181385463169,479.584431295672
415,434.872420516902,-400.43176663669095
416,-446.49260252360995,-663.961472301281
417,383.62940344450897,-46.682682140331
418,241.873336581138,85.20412674567709
419,246.32862898046199,-178.140232995956
420,-262.50248916411897,-89.1524688052102
421,89.14280874172121,48.3163548585995
422,-2.16988155948981,123.34542157012501
423,-79.57869527685841,91.1791778345264
424,-380.64939082185,159.57448478796002
425,279.785310195592,173.055240084659
426,-330.293461557583,400.440454453853
427,70.14115289947621,49.269011278518704
428,-377.304248310676,-465.33205288827
429,31.1656637889438,283.265951941664
430,126.254143558915,73.944206916665
431,115.40416212485,-121.826009221862
432,-163.90032274480302,240.010534003516
433,98.16043918974908,514.431825455599
434,-98.50171464326229,-492.89640231119796
435,79.39443844653181,148.781581192767
436,576.495973016708,263.94852492894904
437,101.213685519356,-145.93174900385202
438,300.498107478861,-53.867481602062
439,82.2433969609171,402.385452392892
440,418.18912444389605,-115.315947655045
441,212.366440828163,-395.891178434322
442,129.681644715548,271.97965935242297
443,-392.018286042172,420.43284142749496
444,-138.605932621926,182.212872165008
445,195.966605486292,51.5477450587247
446,453.00781160047205,-284.77269332585
447,600.981591456902,-168.170081487409
448,510.638140061734,-183.682045661442
449,22.571415389867802,214.977517214583
450,109.217159122115,338.485863984938
451,-138.678714027882,-302.466258580801
452,-96.4580074048853,-51.500052427130896
453,511.996432834282,-153.488321846822
454,-343.267986493563,181.74024679689603
455,147.110855647567,70.2411584919337
456,85.24757079321141,203.623373337363
457,-170.235780990415,-79.2090364016139
458,-186.485587328027,-76.2418953019859
459,-25.851806294626797,421.32468802985903
460,205.997266124094,-279.708658707086
461,424.08686422617996,241.84933286127898
462,-392.221723671844,-584.926916041819
463,-121.58376009973,-353.909700905919
464,-458.289503299325,-518.286616422247
465,-454.672196931774,-356.131510897181
466,-455.18617308981595,291.344978198371
467,-160.181283202614,41.7053047008868
468,177.345793509271,244.019463480356
469,-78.3136955739146,-642.531146010615
470,212.736092135724,405.28610925769095
471,-82.3616205335129,-239.464182222296
472,19.5452437041655,90.9611517087553
473,-15.0857020413051,-57.89783854169371
474,11.491971102713599,22.5328650515049
475,-136.848672688883,-55.0327123495484
476,-154.481340132204,89.1724820064834
477,172.88168402420501,125.158224541473
478,68.1774073576292,74.2634551399138
479,-458.708683235413,227.29122338598802
480,148.54495803773898,197.362685870028
481,306.239853206451,-297.64996473210704
482,331.91880047861,-54.3789863088799
483,350.107856534274,-118.916729993009
484,28.5963610914547,-364.829566067501
485,17.366008451967698,-32.846027947038
486,-297.084642376363,166.401930514132
487,240.442997828614,-316.003069361822
488,447.533731840262,-150.502104817803
489,6.2633829712105795,-35.1153586181876
490,-85.1926852084954,-452.090906248723
491,77.880257561407,-17.7280108271295
492,152.509403097379,-126.660117810379
493,285.498803619856,142.035265228698
494,104.603895414566,194.99586378484798
495,-123.674027825141,89.08648268141769
496,103.993825709505,-48.6274057585285
497,207.66098496853698,-346.67246908063
498,62.588605143916,-138.973181343432
499,146.176198995238,-126.800343709814
500,-91.8168269729288,-230.51564735917998
501,70.2556870006071,463.459757638652
502,-107.570441098991,259.29414204093
503,-84.0878198926077,-271.878753436499
504,-378.892919901255,-626.919503565721
505,-57.2236987975791,161.816673591685
506,-340.555765993288,157.272276325782
507,77.7597188685828,-86.0438569351197
508,7.04050626719254,88.90270714532429
509,-525.415611452803,-473.150707005231
510,-169.53975481621,384.570409182079
511,170.410834110016,-321.04887673322
512,-370.37980471002896,598.762464697976
513,-459.78637365323306,263.26803940532
514,-237.338869169583,259.94809991023703
515,81.9433602332502,231.472616964537
516,223.09155421862005,-112.35862376818599
517,-227.503196852076,89.2312115116874
518,-284.241731993742,-354.544730744193
519,342.739819194054,-206.96529511331002
520,208.440129269599,-123.84070479426902
521,-104.133208313827,-316.052629324351
522,186.735046681824,503.719631000575
523,169.741969090529,129.46711872286699
524,-119.13176935923201,-118.93958313962099
525,549.648109341581,-298.168784541868
526,-28.800391008048898,288.971804537852
527,-42.7203878958713,-499.65323936968497
528,-482.5425001027,187.605838642369
529,57.8893412469329,70.5721107293272
530,192.41486889226002,81.9861812532691
531,-90.6315370345565,203.425312497514
532,-11.145881873374801,290.049142821866
533,253.425616178777,154.028900615029
534,-27.7686548224365,-75.6347401822636
535,-16.1824915382888,-451.58356649828903
536,35.0371545603048,114.440260900501
537,144.712403866197,234.02269281799
538,274.543842563976,580.18979529487
539,218.235693269717,-74.1739061650668
540,-604.761009130385,-366.331059936131
541,31.0147871670301,527.289240523677
542,104.45052982188601,-103.008837533392
543,31.683873415549698,-166.459862201542
544,23.3249699768458,102.672848076555
545,63.4289228363604,167.859468377084
546,376.23322297955497,-120.87480072992099
547,-104.336932215877,-396.593112318574
548,-1.4246449084389199,-95.96722895075692
549,-286.146048494875,432.19797179313997
550,-349.827559588861,245.46544861949798
551,-560.908687601766,-324.013524569154
552,-317.139085157574,252.280147443158
553,-195.270082444588,-404.602111680568
554,-166.416787920463,-236.34277056836498
555,-481.67237378394896,-359.20610229281095
556,138.982649688139,62.2116109739981
557,307.159688811176,-270.434692501962
558,-5.277360636936139,-210.351890432793
559,181.33363369191798,-180.167985749721
560,-27.930893603868398,-240.00946607188098
561,140.419712677905,118.354354736142
562,374.546516891147,-279.272052965996
563,-26.3863298914991,-304.748147886816
564,264.69886812393503,488.1957128512099
565,298.032624912027,320.590519729948
566,4.68082184606551,176.208749429184
567,-136.463238912237,-348.98073201063596
568,-16.6636803629603,78.72108192198279
569,-31.967241862973598,153.019126612133
570,-385.751904936017,195.880960147576
571,-553.380404195179,-424.36829027318396
572,-132.039214341453,-475.91553530681506
573,-110.38469718418399,-438.69255865555704
574,81.3565393582293,283.305419754281
575,194.503763623962,208.778284395379
576,88.7347904582369,-126.235694135436
577,-428.144975823069,459.839527588985
578,11.559827001920599,-499.213389909255
579,73.1839569790281,-44.776587824121506
580,-114.53915579242799,24.9735476107745
581,331.693930918927,-412.99229940839797
582,469.434466849917,-75.7978015330347
583,82.6565954906113,95.8701060771613
584,-358.824659975509,-551.9113812030951
585,-447.445903044527,-433.559148480519
586,406.934387902049,-276.95664053774397
587,295.102054526764,-238.327152667584
588,326.319663256902,-79.8658455029408
589,-471.36306508171896,-446.615785776153
590,521.386243042568,-124.72305520273899
591,-432.20096397414596,-610.506116915202
592,65.3490286391654,-103.78960440546699
593,-180.60995157654997,24.3821287729389
594,-370.67583173090696,-374.82721807131105
595,-48.3735251442688,-265.253818847323
596,384.415145846496,-195.379005932165
597,24.895884804970002,30.230708914981104
598,237.664567487695,109.682862557181
599,-167.08824464358102,-316.19760479657697
600,391.812467574338,-178.929245554742
601,-191.40779467668997,66.7134054175904
602,-93.8798008836455,86.646142175184
603,-407.65733078807295,-344.24042406925497
604,86.78974744841699,-242.42407260615798
605,-131.496885089558,62.5002859858495
606,424.308955071154,-220.984295162109
607,-267.296894225439,347.528499531016
608,-387.54824009326103,-546.242176009446
609,-422.90583842594003,579.799019630055
610,-239.770006626003,230.73049372704202
611,-601.361674796697,-344.35582490825107
612,135.322814299019,87.2562900282466
613,491.767798727234,-293.872180346992
614,-31.1420977166337,-508.886004343455
615,249.35447784809102,197.99769278305698
616,42.5696256430217,-588.971945203727
617,-7.665518452665711,367.902056783506
618,187.909405664129,140.33994843719998
619,-438.98194230400003,-529.1564081736769
620,-3.42535741939816,-362.31051373194
621,-48.0371850520506,275.341248713693
622,357.939871570754,-288.63200499001
623,18.7154473432725,-334.497826523921
624,9.81887697273171,34.482938571150996
625,-181.279938493034,430.630193161912
626,-90.86190681250608,-408.311780227821
627,68.0513367447587,160.07724439633998
628,-121.095890309237,130.045011586752
629,120.088084182696,152.379515460051
630,30.401380949662,-566.262175854641
631,-282.650289104339,204.33998122101002
632,34.6827329024363,-614.097048071925
633,432.94968693859704,-84.37594070858509
634,54.039068888004294,311.434337902888
635,216.704982767164,147.21461402776
636,-654.127620378758,-347.632403494803
637,-92.2777340410908,-516.419229489308
638,-93.0361815478895,268.96686690175
639,116.317567338377,-147.068340155494
640,309.581091972617,-392.882309161101
641,214.28717354158502,448.857112285376
642,-42.072458965997896,253.10768043226503
643,201.82430089039298,-489.79468164352403
644,105.384823971194,-213.687280302411
645,40.22255978137321,43.8843056627505
646,110.484879276868,214.798259662949
647,-445.667412056314,-694.3149343640621
648,324.840684527109,-134.441278718746
649,23.4923274541605,-249.63603363130002
650,-70.8453813475995,171.82913228483898
651,144.616723219341,-73.1108970458533
652,-48.2693735359895,179.13817864153802
653,610.766289412875,-295.271070843661
654,-75.15359380000619,300.319174662869
655,-180.134334381677,350.619365746234
656,264.3876764643,144.39606719403
657,242.379278557488,316.989681630144
658,487.618407757145,-205.07346833238998
659,181.28890863649102,-132.968955793805
660,327.362186506438,199.837643505592
661,-541.530045515398,-365.86509534426597
662,-263.708844514916,192.427982792009
663,264.50134507710897,-110.27792733413
664,-84.29842517608,-284.20399570652
665,-279.232466042784,226.786520550857
666,-37.4835244735238,140.61773410795
667,-60.305039818903104,-397.978682023827
668,-316.261265903414,520.4540645573729
669,183.335886738769,64.9494619428236
670,50.4892907468734,33.6841385055464
671,-135.243674892864,104.89324054605
672,231.302405009765,95.3793284457209
673,-107.287900738007,246.123188031127
674,-329.572099356893,453.076479549666
675,168.446484786975,-76.4522496882793
676,-131.988243915456,144.35417688871001
677,558.7982549855741,-270.195641051565
678,-212.500786418526,95.8669249517646
679,-21.8961379138763,17.9092721396286
680,324.081999807402,-440.663628366972
681,-87.6913528461084,-743.5485951359391
682,-666.0042544794339,-397.624353112108
683,-83.37533570355521,-80.7067015621352
684,106.202404597555,-251.746271919802
685,128.52129289359502,-253.652555113151
686,22.9741579317547,233.97135189185798
687,-130.52288901633003,213.183887274646
688,369.50744184494204,-238.21327936538898
689,-363.72111461124604,-638.510877437985
690,11.3813751931171,-209.173778064804
691,158.09408861514999,277.892573558538
692,-26.252920464268197,-574.68739626284
693,-168.10441134088498,291.460311934338
694,-79.38290108662929,320.493975929504
695,37.7794687176264,-81.361415815686
696,247.463910435162,-542.297408898621
697,-94.759232198647,0.864804056500943
698,111.93922002763901,174.42949593310001
699,198.404013887853,127.563276482503
700,50.5472734065332,-612.383488889007
701,346.04936353989604,212.05231875312302
702,23.915930671185798,62.14682619428329
703,329.127266729893,163.29506842702298
704,-272.44164565387,476.93077849901397
705,76.6972754324535,-156.341481363643
706,-37.2168142132624,-192.48375594050898
707,330.230613021051,128.64177533832301
708,-205.873657947451,-67.92330623926371
709,-206.634218625324,32.2366018555036
710,8.4020948224163,414.969413999655
711,-175.521486728236,176.174031832701
712,63.1872785045265,-303.297313306222
713,593.95846074421,-119.14753987884701
714,-515.863917122925,-571.558978652987
715,128.353494951976,46.341969691003705
716,-54.901310447613,-134.605442655881
717,129.700901557148,-225.546018098843
718,-624.5851416426541,-443.26842799168406
719,190.097450825389,-199.866941503226
720,280.932949476813,107.899501793395
721,129.850148246838,210.741933358355
722,242.062108325237,501.51680459031303
723,-61.0680747066778,-444.703907778453
724,341.092886670362,-40.058098440636
725,-46.273814705098495,56.1485273746986
726,257.976870677181,-372.129584450043
727,-439.514505909651,322.13222369940604
728,243.299780583319,166.671949147257
729,178.6276199054,411.71159027310796
730,52.267892118364294,-384.78475514313794
731,440.27385903661303,-203.144859444268
732,59.683135621786,-552.591633558711
733,-209.057009418616,137.306808517255
734,-426.446241667352,206.22784313088698
735,231.771248926412,-228.790905485804
736,-244.50704105350601,345.80804375849294
737,-180.872740659362,-596.714903374728
738,669.7216226865099,-299.346875672212
739,-53.259809335635396,-248.42256000326302
740,530.762452190567,-63.132829405912396
741,67.6421623906437,-300.56265833500197
742,450.709952040335,-27.936947234906697
743,-11.0492959200828,242.026985918045
744,31.989171256965605,-140.411243181893
745,-94.66574850131491,-302.19756150936297
746,-356.14693818175004,212.17271566572103
747,-567.944397666746,-437.93537703867895
748,-472.97643489457704,239.547397822062
749,359.672628911203,447.496152820127
750,354.027756772616,427.555863065659
751,322.20948214174,437.89803284704203
752,416.183089366668,538.9614351240959
753,59.974215275234606,36.9523617947668
754,156.87039803115601,-431.86211164426203
755,-117.109312369482,310.94937631597304
756,4.09557932225335,346.11965836107805
757,42.258608542733,-532.0172076680001
758,-740.542310840763,-412.191366194078
759,-334.311686405635,290.720569114219
760,199.43183546181703,613.7925721564981
761,-23.8116558421518,-191.776099361984
762,-561.350650749904,-373.42615904915397
763,-133.83743913569901,-311.010093418398
764,-122.55658600499399,-398.093749102763
765,-389.242062543234,-373.473840813808
766,149.896555152601,45.2440692039815
767,29.015558711033,-300.340657776304
768,44.2455694217889,-284.54701582454703
769,-172.46312703995702,162.802473575335
770,-82.8281620407219,382.26038199117795
771,244.10348492717003,-413.078616079677
772,226.784234571446,-249.123298649817
773,-189.640837517972,-464.735219381818
774,268.456754355297,-347.120910307624
775,166.905105720645,149.124626245974
776,131.499203559046,43.0893932649389
777,41.6316525109403,-177.36962796627898
778,35.574663063151796,-696.1154038705059
