,csv.pbm_038.ID,csv.pbm_038.count,csv.pbm_038.mediansTime,csv.pbm_038.mediansEvent_length,csv.pbm_038.mediansRh103Di,csv.pbm_038.mediansIn113Di,csv.pbm_038.mediansIn115Di,csv.pbm_038.mediansXe131Di,csv.pbm_038.mediansCs133Di,csv.pbm_038.mediansBa138Di,csv.pbm_038.mediansLa139Di,csv.pbm_038.mediansCe140Di,csv.pbm_038.mediansPr141Di,csv.pbm_038.mediansNd142Di,csv.pbm_038.mediansNd143Di,csv.pbm_038.mediansNd144Di,csv.pbm_038.mediansNd145Di,csv.pbm_038.mediansNd146Di,csv.pbm_038.mediansSm147Di,csv.pbm_038.mediansNd148Di,csv.pbm_038.mediansSm149Di,csv.pbm_038.mediansNd150Di,csv.pbm_038.mediansEu151Di,csv.pbm_038.mediansSm152Di,csv.pbm_038.mediansEu153Di,csv.pbm_038.mediansSm154Di,csv.pbm_038.mediansGd155Di,csv.pbm_038.mediansGd156Di,csv.pbm_038.mediansGd158Di,csv.pbm_038.mediansTb159Di,csv.pbm_038.mediansGd160Di,csv.pbm_038.mediansDy161Di,csv.pbm_038.mediansDy162Di,csv.pbm_038.mediansDy163Di,csv.pbm_038.mediansDy164Di,csv.pbm_038.mediansHo165Di,csv.pbm_038.mediansEr166Di,csv.pbm_038.mediansEr167Di,csv.pbm_038.mediansEr168Di,csv.pbm_038.mediansTm169Di,csv.pbm_038.mediansEr170Di,csv.pbm_038.mediansYb171Di,csv.pbm_038.mediansYb172Di,csv.pbm_038.mediansYb173Di,csv.pbm_038.mediansYb174Di,csv.pbm_038.mediansLu175Di,csv.pbm_038.mediansYb176Di,csv.pbm_038.mediansBCKG190Di,csv.pbm_038.mediansIr191Di,csv.pbm_038.mediansIr193Di,csv.pbm_038.mediansdensity,csv.pbm_038.percenttotal
11,11,56,13.523305254257,2.31243834127275,0,0.00720370225937,0,0,0,2.11391726880899,1.79908479791623,0,0.120837824363911,0,3.28806915324612,0.161339719238319,0,0.192558697240226,3.17098941273898,0.369726770435752,0.149403827023139,0.171842677301291,2.93285174490861,0.350511542371979,0.156873477511772,4.59873780874873,0.128506813717142,1.05292597703654,0,0.552388354978758,0.219186323391384,0.264650310095436,4.08376201174018,0.851746412958013,0.122559595792316,1.55362421134173,0.202377615721793,0,0,0.006106691606489,0.989717659694236,0,0,0,1.64447270732177,0,0.00317248771295,0,3.25281217362413,3.9300652919492,11.4921775537954,0.018957410146954
12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13,13,340,13.2449494635572,2.38801132228465,0,0.077722942847334,0.072976536737986,0,0,1.44618250279547,0.447638933509315,0,0.439631347365772,0,0,0.12932617283934,0,1.268262024088,0.371577745266176,0.184667905586411,0,1.0456308819793,0,1.25327948285453,0,4.08004286499054,0.192938426363609,0,0,2.56355855355468,0.927728979668438,0.059637617846807,2.54132620666945,0.329050013734232,1.83428964498415,3.97776467066489,0.772709855699695,0.360327482662869,0,0,1.04827465272936,0.550115802422684,0.133191355818071,0.272217396899637,4.13408680116324,0,3.72833214456318,0,3.6976429796942,4.26540543967989,11.6079810670005,0.115098561606505
14,14,3,13.666503112338,2.31243834127275,0,0,0,0,0,1.10135595154826,0.66839489696423,0,0.307244055151866,0,0,0,1.04158924836628,0.679182267526607,0,0,0,0.385133662153953,0,3.3187644861873,0,1.78373959095587,0.613173826353076,0,0,0.226446643245604,0.846128694302241,0,0.664122259377852,0,0.843647356613444,2.52289967455712,0.407461583700606,1.12442184678499,0.044756039538208,0,0.654963266151575,0.478392447400648,0.17274727159219,0.338153611047059,2.51399780837101,0,3.57213254553952,0,3.42064294151996,4.07342021779691,11.6275782733189,0.001015575543587
15,15,11,12.9119806222063,2.31243834127275,0,0.04410592082739,0,0,0,1.9796993651031,0.021281589449692,0,0.423296892138278,0,0.300858745945838,0,0,0.409154771230033,0,0,0,0.294669085120096,0,0.19595467234743,0,1.77405848460641,0,0,0,0.423158942732731,0.182393636906356,0,1.05190473070674,0.133761933531179,1.84526597739848,1.08980263374232,0,0,0,0,0,0.06613287097524,0,0,0.802276996406214,0,1.28524482978664,0,3.53238916921404,4.26933538152084,11.6106182587222,0.003723776993152
16,16,23,13.383019106235,2.18742176068697,0,0,0,0,0,1.42198683768481,0.069418649382039,0,0.191193075465081,0,0,0,0,0.641726927078154,0,0,0,0.302669845085258,0,0.077347510586519,0,0.427497285313233,0,0,0,0.736508720988769,0.217229664598057,0,0.784625499620853,0.057644689299026,0.682777276060683,2.14277383657828,0,0,0,0,0.353040555535091,0.131355612299055,0,0,1.90373543420515,0,1.63578298480728,0,3.7728731122184,4.26683007241639,11.6517756875831,0.007786079167499
17,17,6,13.5193829136076,2.29086994937592,0,0.232077759286528,0,0.043446703526481,0,1.50524452105036,0.60414979799234,0,1.24406972028465,0.002261045133318,0.102877673685165,0.914456630119152,0.945209775188581,2.72347578704466,0.282132688501512,0.28918192164377,0.062786408509136,1.39155157490511,0.351424888527578,1.11201589744416,0.640047358482976,3.31474128614714,0.190444050118077,0,0,1.73767957763398,0.974372132783225,0.407592519360528,3.41703820972369,0.690080532763358,2.63854541511074,2.85034174032944,0.735254763694886,0.01141757604564,0.139444257266669,0,0.487641580164817,1.51774210978439,0.116418200975689,0.085099646550654,3.00781486838236,0.150745346332854,0.633888018312081,0,3.89708513454337,4.5202259151429,11.6272436792421,0.002031151087174
18,18,633,13.5290140491226,2.2724413273866,0,0.334324031234362,0,0,0,1.30854814694308,0.336431689086802,0,0.142618827985441,0,0,1.0672566796425,0,2.616939560886,0,0,0,0.588313325727986,0,1.09379321873437,0,3.18761923783979,0.121435817712924,0,0,0.583742208265549,0.409974585252634,0.060685013613278,3.04517104442331,0.500266744838524,0.812407675557062,2.31825127087908,0.621448667952155,0,0.036159979387924,0,0.701628649091442,2.12530333899318,0.035094561041977,0.017504957385799,2.21670045175546,0,0.016785895801468,0,3.39112723643588,3.96151890082397,11.6625860795988,0.214286439696817
19,19,255,13.4662093610108,2.35092571975091,0,0,0,0,0,1.97353244273812,1.54851966839709,0,0.394395167544934,0.015162317634374,3.49637281589805,0.404556934297,0.039548404368367,0.255946418792114,3.20877902860223,0.362391816580155,0.064514471078481,0.297250590361952,2.72187976934914,0.529196852530177,0.235496412382195,4.83490835628894,0.567615942264265,0.136589099570096,0,0.61670760093086,0.49457897479451,0.291780844235652,4.10733491702376,0.963243173221446,1.18694778243519,2.19345580790082,0.267419425993069,0,0,0.00681353676445,0.884543249009693,0.058265989595601,0,0,2.02244416705382,0,0.116202577883405,0,3.47625009263252,4.0653950835435,11.5395557114252,0.086323921204879
20,20,5,13.3603349285404,2.04502820486763,0,0.195147784129013,0,0,0,2.1588520045519,0,0,0.22991313950152,0,0,0.330146072839312,0,0.611845499439851,0.016435787678865,0,0,0.498738148047196,0,0.048091039865637,0,0.608549737520291,0.1712648343719,0,0,0.097147400351817,0.604165540455506,0,1.21551938298197,0,0.504814619908008,0.485581515163832,0,0,0,0,0.01148002114435,0.119542728295501,0,0.012202223074854,0.0519375439686,0,0.042923390750745,0,3.84864288948091,4.46413649970263,11.6018772914865,0.001692625905978
21,21,192,12.6900345705079,2.31243834127275,0,0.339442765674251,0,0,0,1.16600902462526,0.27627850652607,0,0.666769933070113,0,0,0.834133273306271,0.035139414219443,2.57044922911736,0,0.033151043607794,0,0.758803591446702,0,0.724982900712592,0.003260881066254,3.26265728409115,0.217014003893934,0,0,0.986805524672205,0.372859010497898,0.021536916089256,3.01910913027591,0.554621040239581,1.61255080232415,2.49368131003511,0.648106862299421,0,0,0,0.761316626778619,1.70160267461282,0.059637617488584,0.026387102401317,2.3090661705001,0,0.057926538785384,0,3.67062321891668,4.25732953963051,11.6598184426602,0.064996834789556
22,22,106,13.2859376266643,2.23081417900093,0,0.064085145601082,0,0,0,1.31665106466012,0.296528864874794,0,0.457343663750727,0,0,1.33307888668466,0,1.45655878421773,0,0,0,0.312458695915548,0,1.01219010768108,0,2.72058051105385,0.145428345475808,0,0,0.248900468816437,0.272117070246853,0.016087296473202,2.48505672397134,0.239534411216056,0.796825478798433,2.41963692127096,0.68080159370532,0,0,0,0.584194094470627,0.724085405038372,0,0.035596909909276,2.13535047590525,0,0,0,3.55602958043664,4.19058765421133,11.664504253937,0.035883669206734
23,23,499,11.4754375547544,2.23081417900093,0,0.187766564883501,0,0,0,1.29335764327179,0.175178405100081,0,0.297599148393307,0,0,1.67558073439908,0,2.83644390340223,0,0.055227007014396,0,0.957501368967012,0,0.860638333806694,0.029829077858157,3.06697485234848,0.14932762197088,0,0,0.583191072353844,0.585153324866814,0.041191792437486,2.96468882874566,0.364546574900065,1.1649323390524,2.4814597199625,0.573674496472667,0,0.000718433534391,0,0.601325245353784,2.21999225411902,0.08992259508625,0.134883478093733,2.23115698268693,0,0.032757717649777,0,3.32134874445243,3.95721936347336,11.6592017948217,0.168924065416606
24,24,91,10.2673764767513,2.18742176068697,0,0.263587313845146,0,0,0,1.70207487801061,0.034884755965783,0,0.194266093250755,0,0,0.667929732316119,0,1.43782012196308,0,0,0,0.305389446043736,0,0.266951153733098,0,1.78410989588706,0.033959718459381,0,0,0.299192079461039,0.436210814507561,0,1.77619642565544,0.129678728984499,0.966268174167484,1.58286546501743,0.116454951031097,0,0,0,0.437132218435097,0.73465892589358,0,0,1.42327219569748,0,0,0,3.49115193145151,4.06375084800827,11.6207748808255,0.0308057914888
25,25,24,13.3293460483371,2.23081417900093,0,0.344076649868245,0,0,0,0.506879986734571,0.430027109873305,0,1.23716564466247,0,0,1.71138609593909,0.095200649641311,2.14194316221735,0,0.139878737686558,0,0.68568371656059,0,1.27634572750296,0.00340140669616,3.3364376473924,0.708716360177742,0,0,0.485756815641698,0.605208282638694,0.026062899436782,3.05310158819066,0.466187418021486,1.17207104412017,2.84037549714952,1.25928248243208,0.059741933418539,0.278496773565357,0,1.14570607382687,0.595860729127371,0.033914815649855,0.217021660292292,2.8089153622675,0,0.010153761021819,0,3.93740248404913,4.50028525953363,11.6615660904894,0.008124604348694
26,26,31,13.6201536691923,1.9378792776645,0,0,0,0,0,1.54071717930254,0.009428371126394,0,0.132239088887824,0,0,0,0,0.278733427449019,0,0,0,0,0,0,0,0.255959575337856,0,0,0,0,0.204627422165408,0,0.374812161915788,0,0.275766763916768,0.722339192060133,0,0,0,0,0,0,0,0,0.588555066895141,0,0,0,3.33303534801363,4.08654793468122,11.5902864262133,0.010494280617064
27,27,17,12.1187314414561,2.42379204358752,0,0.057421803128687,0,0,0,1.74818428773138,0,0,0.170871643919225,0,0,0,0,0.068824588902845,0,0,0,0.187019416881809,0,0.513551997048278,0,2.9793111433474,0.168756683278002,0,0,0.411223557931075,0.625341604828489,0,0.829993789208016,0.032284835014934,1.46635013726944,2.24545902420526,0.212878865670662,0.123425415497729,0,0,0.746798921885999,0.179286326740782,0.134248285229642,0.03168275462135,2.34196765163543,0,4.05716480153722,0,3.38161020502108,4.07072708546136,11.6220919288906,0.005754928080325
28,28,211,13.6044947301155,2.18742176068697,0,0.086448152891787,0,0,0,1.00162129290966,0.153042924911794,0,0.243363065893499,0,0,0.628378786095872,0,1.34982644485562,0,0,0,0.281384286894574,0,0.257907418514212,0,2.07926903251724,0,0,0,0.425215242828941,0.497208134299848,0,2.03100224732952,0.163344769574171,1.66738131946126,2.14329175831246,0.248919185429297,0,0,0,0.569662849431999,0.785170981091095,0,0,1.88653285477131,0,0.122978640493194,0,3.46150728950448,4.06811365242423,11.6584689230727,0.071428813232272
29,29,16,13.2982935766044,2.36946852101778,0,0.184236195890632,0,0,0,1.97407937678098,0.181678999614576,0,0.000798333190179,0,0,0.236762650652332,0,2.17488737825275,0,0,0,0.563712397241922,0,0,0,1.24297295247594,0,0,0,0.766264642888118,0.763182461270462,0,2.05547088548883,0.156345268590231,1.07289991193592,1.95275185637215,0.137856323470578,0,0,0,0.521167826483802,1.64702214335419,0,0,1.64657871067608,0,0.333676592255682,0,4.03977475789678,4.58742407774696,11.6627134995009,0.00541640289913
30,30,33,13.4205225231464,2.23081417900093,0,0.052494487312201,0,0,0,1.54633366530303,0.968679365001685,0,0.099426067337118,0,3.38844931438456,0.44109233457083,0,0.031667226461081,0,0.184123324538668,3.71082985197983,0.444455060291364,2.72208942979877,0.728102928150204,0.646180625347208,4.87957875776702,0.417035432529267,0,0,0.430376023915135,1.25331592658055,0,0.919707426928779,0,0.127614736270983,2.10996975453342,0.322481798845435,0,0,0,0.980862717413536,0.061807450660345,0,0,1.84084086569035,0,0.118937601664231,0,3.3347557962736,3.93045283145035,11.5114523806142,0.011171330979455
31,31,1329,12.6356009812262,2.18742176068697,0,0.349126397998516,0,0,0,1.08492859858637,0.147199093846173,0,0.20336349093718,0,0,1.2307271179885,0,2.58549880354277,0,0,0,0.97078771176408,0,0.723718341039631,0,3.07996705715007,0.222595341707114,0,0,0.599162503328159,0.471408033915516,0.039339104562531,2.9053043042626,0.306904107116847,0.529638224206112,2.60031492932437,0.642740514439688,0,0,0,0.752197689550956,2.17742850609585,0.086803849293043,0.063487613970308,2.35474966672635,0,0.005869737461767,0,3.52988427234991,4.12544494771686,11.6625860795988,0.449899965808957
32,32,11,12.9836786146681,2.14211190823691,0,0,0,0,0,1.70572467821282,1.05304374976571,0,0.061010722052337,0.113130319168719,3.42451907663286,0.353294177408501,0,0.319606100980246,3.18604062690541,0.090336209349954,0,0.097282777935673,1.74268768804923,0.304783596072463,1.00150554973145,4.49635643161943,0.718936566105234,0,0,0.640136427912105,0.70590277857511,0,0.791875420230377,0.23391673065212,0,1.69989507855308,0.076806525347132,0,0,0,0.730616985353137,0,0,0,1.46008396312614,0,0.054787283522381,0,3.26651791434336,3.90519883836139,11.4960803799348,0.003723776993152
33,33,360,13.2286515291192,2.2724413273866,0,0.044450445526724,0,0,0,2.45677482362855,0.210553794488116,0,0.062598765783547,0,0,0,0,0.344141547352118,0,0,1.31602974552362,0.135788724251195,1.27333848743284,3.99737109136439,1.86541529586246,4.64212957066504,0.127098526445332,0.729729672447266,0,0.110866408970796,2.95415615653026,3.62655124431871,0.733929643158994,0.104845073553307,0.298498920463377,2.24964886203839,0.299763628432081,0,0.101513208245187,0,0.833284287489312,1.14227953847906,0,0,2.13501678367848,0.464792460754572,0.226822396457481,0,3.48477923379129,4.13775404276306,11.3750876703669,0.121869065230417
34,34,1004,13.3034679075659,2.31243834127275,0,0.197200746882859,0,0,0,1.38058850297964,0.200002880508759,0,0.198258007316529,0,0,1.82326409468428,0.120962392046091,2.95411860006536,0,0.122414765359616,0,1.08970795316708,0,1.03369863749452,0,3.43576514618579,0.24808173768615,0,0,1.42443564704993,0.573183429312129,0.080551534652066,3.28062030241807,0.569602335102491,1.35833155229083,2.44496533773651,0.72329139519027,0,0.014869336467241,0,1.0533806512621,1.87411207011246,0.039448348669728,0.083765518832534,2.23016941744399,0,0.026097109846203,0,3.68668286853277,4.28836376158294,11.6544354419786,0.339879281920386
35,35,630,13.6237456249058,2.31243834127275,0,0.187833196241195,0,0,0,1.003065658477,0.464923634712123,0,0.295515368529002,0,0,1.54388448992609,0.105366453127416,2.78466935492202,0,0.118882186952143,0,1.3305733053005,0,1.24130333674947,0.072135790117887,3.29872260946608,0.456349923377807,0,0,1.08061135809087,1.31389304519578,0.204564514325701,3.27049561018272,0.657384437215695,1.95004629977,2.78340105628299,0.71294988989685,0,0.10046032193629,0,1.02083292332209,2.09555278446388,0.094958526731071,0.125433643712938,2.42285804076669,0,0.13131425814196,0,3.77420710111847,4.3799910154298,11.6525900113738,0.21327086415323
36,36,63,13.3894436578152,2.23081417900093,0,0.762446676866889,0,0,0,0.858848011030056,0.245601068783499,0,0.654040374912982,0,0,1.90055123416477,0.012428700569078,2.87073396319621,0,0.133882469930701,0,1.3484523986133,0,1.47040128525513,0,3.37416400314119,0.33239488505102,0,0,1.20069522818637,0.726684994850767,0.135182443168775,3.08532607717818,0.267986656984964,0.823430750681551,2.94641516940036,0.716291409713256,0,0,0,0.818873294696987,2.50619850577732,0.100584189021545,0.063725414251123,2.73238549808887,0,0.099727749451682,0,3.65431438076706,4.29270004305596,11.6521481316032,0.021327086415323
37,37,22,13.6005518286509,1.99283576493974,0,0,0,0,0,2.27122431328995,0.01022569107566,0,0.024953191036144,0,0,0,0,0.052984784107771,0,0,0,0.022535491357632,0.214481450613525,0.033256851252442,0,1.19217609024126,0,0,0,0.114202529245368,0.354279688084043,0,0.575357466334664,0,0.151621623009651,1.7209236751695,0,0,0,0,0.315274048331835,0.113873206411368,0,0,1.48100911679585,0,0.005190215926065,0,3.40447456982173,3.97254070792309,11.6018772914865,0.007447553986303
38,38,166,10.719507718246,2.31243834127275,0,0.185120615055947,0,0,0,1.66210185630265,0.318483081153478,0,0.140017089650193,0,0,1.64946300948821,0,2.6528386828013,0,0.120552822610863,0,0.953931162032507,0,0.645550768921086,0,2.83784597296295,0.203474665230161,0,0,0.762634618451601,0.454395899529774,0.069967835125131,2.78046019633228,0.310765031368437,0.977623646458527,4.34077034041627,0.805104936530236,0,0.042712374476439,0,0.716739814269526,2.90069854525539,0.308339477599034,0.220299785973325,4.3189342896194,0,0.364611234525158,0,3.59955583728212,4.21634545142478,11.5785708733698,0.05619518007847
39,39,2,13.4021842295231,1.89912855298895,0,0,0,0.069369568684111,0,1.82402351570835,0.292868148981591,0,1.03562799004592,0,0.004078387320377,0.126533952589359,1.1929408092646,0.265991991741647,0.093196565215699,0,0,0.010790792616459,1.07272025663315,0.049359437342658,0.15520783955051,0.19303022332097,0,0,0,0.362919558459274,0.36112873003335,0.077752420150716,1.03140077854664,0.047755509554206,0.937664938743234,1.02711008012537,0.056337651831073,0,0,0,0.052959254046084,0.27818443795656,0,0,0.440734974145456,0,0.501331045207869,0,3.13370398380917,3.74058019747336,11.4982437896824,0.000677050362391
40,40,143,13.4156337064263,2.18742176068697,0,0.409355804710306,0,0,0,2.10864954978779,0.176298205966121,0,0.365880437639148,0,0,0.690712084966666,0,1.9487373176143,0,0,0,0.586002985295095,0,0.522873879432182,0,2.64185888984499,0.061389378392849,0,0,0.420153425568972,0.400822234108422,0.007365083418624,2.44921104252222,0.28233249512761,1.04634960352816,1.92925256656086,0.398885177163389,0,0,0,0.388215474954169,1.14665486265816,0,0,1.88457949401168,0,0.125253301082907,0,3.58871763672334,4.17373193837884,11.6587559132565,0.048409100910971
41,41,587,13.3780513278816,2.23081417900093,0,0.089389168841231,0,0,0,2.06606391487139,1.53353809523664,0,0.026747184517325,0.094903820945335,3.82329829017189,0.397218259912963,0,0.152417647790402,3.27187616632169,0.253112068804391,0.05336179528909,0.167079071207438,1.96895076685108,1.60258593474715,1.23147651614496,4.95021632691705,2.25158409849552,0,0,0.667600111013818,0.749075587841482,0,1.70111519017092,0.192030268260741,0.164924882938246,2.37324028589321,0.275909040976519,0,0,0,0.983152886327658,0.037018358307805,0,0,2.27812474288965,0,0,0,3.48699559854772,4.09257832376904,11.4884688246413,0.198714281361819
42,42,61,13.6013585859702,2.31243834127275,0,0.317651564138031,0,0,0,0.730053474430384,0.376255208542269,0,0.45937481859784,0,0,1.58909863159474,0.052596377849683,2.96478081566285,0,0.109633132993926,0,1.55469764331438,0,1.17047517631701,0.073469210870688,3.23857200167223,0.326427423496147,0,0,1.33458974205937,0.945004543270694,0.141832821526581,3.08684792646268,0.285899630921138,1.0894779361649,2.74135921403375,1.1231356296698,0,0.081032247495058,0,1.31730388218679,2.66924987923772,0.338427243978236,0.1953695403195,2.57785366104913,0,0.114515785195691,0,3.67533428257234,4.30218552520721,11.6429637639173,0.020650036052932
43,43,649,10.8222656886528,2.35092571975091,0,0.729733969215938,0,0,0,1.46997275004584,0.313421471855481,0,0.461715495027099,0,0,1.51384291651471,0.084951318035869,3.11584368983825,0,0.232078182033566,0,1.42036659583743,0,1.07789267039482,0.058190098522562,3.79806741901534,0.454314539418079,0,0,2.03395956645123,0.996550829931845,0.253421500896226,3.71191801825599,0.915147164862451,1.63665278108196,3.14025815422423,1.05998156294421,0,0.092593821525842,0,1.12097732396489,2.7686798417741,0.22350065345128,0.222867419343818,2.89738525848117,0,0.091096388261834,0,3.77942949646347,4.41400041093555,11.5962550726419,0.219702842595946
